n,bin_idx,K_lo,K_hi,K_1,K_2,h,q_num,q_den,q_float
2,2,1000000000,10000000000,4526020623,6819216230,2,-127,1,-127.0
2,2,1000000000,10000000000,1323956269,6772384797,2,-15,1,-15.0
2,2,1000000000,10000000000,1608064131,8863329656,2,-127,1,-127.0
2,2,1000000000,10000000000,9227354910,9690281671,2,-23,1,-23.0
2,2,1000000000,10000000000,5531241316,8300795796,2,-31,1,-31.0
2,2,1000000000,10000000000,4567201076,6618990018,2,-383,1,-383.0
2,2,1000000000,10000000000,5989474758,9427947741,2,-31,1,-31.0
2,2,1000000000,10000000000,4121841513,6595604684,2,-191,1,-191.0
2,2,1000000000,10000000000,7183572565,9951887694,2,-3,1,-3.0
2,2,1000000000,10000000000,2578149396,7434064493,2,-15,1,-15.0
2,2,1000000000,10000000000,5669832287,9621240905,2,-23,1,-23.0
2,2,1000000000,10000000000,4303864538,4325586198,2,-127,1,-127.0
2,2,1000000000,10000000000,8819067340,9406436078,2,-95,1,-95.0
2,2,1000000000,10000000000,1181559520,4792565195,2,-3,1,-3.0
2,2,1000000000,10000000000,1103513204,3009634467,2,-15,1,-15.0
2,2,1000000000,10000000000,2575022066,9095325603,2,-63,1,-63.0
2,2,1000000000,10000000000,3592447900,9294307586,2,-15,1,-15.0
2,2,1000000000,10000000000,1287832021,8073038737,2,-7,1,-7.0
2,2,1000000000,10000000000,1281036042,2394863957,2,-15,1,-15.0
2,2,1000000000,10000000000,2530800616,2810523270,2,-7,1,-7.0
2,2,1000000000,10000000000,1477103433,6054962935,2,-31,1,-31.0
2,2,1000000000,10000000000,5693624382,8496615329,2,-31,1,-31.0
2,2,1000000000,10000000000,1510779850,4856808127,2,-31,1,-31.0
2,2,1000000000,10000000000,9285865844,9440805467,2,-255,1,-255.0
2,2,1000000000,10000000000,5041908597,6154830259,2,-15,1,-15.0
2,2,1000000000,10000000000,2998035821,5803993308,2,-143,1,-143.0
2,2,1000000000,10000000000,5352883427,8214069596,2,-63,1,-63.0
2,2,1000000000,10000000000,1402129545,1591782318,2,-63,1,-63.0
2,2,1000000000,10000000000,5972514616,8785664134,2,-15,1,-15.0
2,2,1000000000,10000000000,1500317646,5083241512,2,-15,1,-15.0
2,2,1000000000,10000000000,1981603175,5697492766,2,-23,1,-23.0
2,2,1000000000,10000000000,2360408334,9493872437,2,-63,1,-63.0
2,2,1000000000,10000000000,2099708549,7314046239,2,-7,1,-7.0
2,2,1000000000,10000000000,6079172660,8948616931,2,-63,1,-63.0
2,2,1000000000,10000000000,2395500834,8096826668,2,-11,1,-11.0
2,2,1000000000,10000000000,9481076175,9795175837,2,-31,1,-31.0
2,2,1000000000,10000000000,2273018693,3297189116,2,-159,1,-159.0
2,2,1000000000,10000000000,2383444600,8689702336,2,-31,1,-31.0
2,2,1000000000,10000000000,4890897111,6808218709,2,-31,1,-31.0
2,2,1000000000,10000000000,7933062759,9525064346,2,-191,1,-191.0
2,2,1000000000,10000000000,3789405900,5461519459,2,-31,1,-31.0
2,2,1000000000,10000000000,2695204750,5397180252,2,-3,1,-3.0
2,2,1000000000,10000000000,4317004891,7762558851,2,-7,1,-7.0
2,2,1000000000,10000000000,2617901553,9240174997,2,-31,1,-31.0
2,2,1000000000,10000000000,5865054119,7373246098,2,-15,1,-15.0
2,2,1000000000,10000000000,1811130884,3439277565,2,-31,1,-31.0
2,2,1000000000,10000000000,3907060924,3951655787,2,-31,1,-31.0
2,2,1000000000,10000000000,2669123200,7730555773,2,-63,1,-63.0
2,2,1000000000,10000000000,2417552940,9019914837,2,-7,1,-7.0
2,2,1000000000,10000000000,4637562891,7923537743,2,-23,1,-23.0
2,2,1000000000,10000000000,1821542782,8588553551,2,-511,1,-511.0
2,2,1000000000,10000000000,2461222085,8287254414,2,-31,1,-31.0
2,2,1000000000,10000000000,6756684465,9780883223,2,-47,1,-47.0
2,2,1000000000,10000000000,5012829380,9133006263,2,-191,1,-191.0
2,2,1000000000,10000000000,2696303617,5605439246,2,-63,1,-63.0
2,2,1000000000,10000000000,3040991745,8691144644,2,-31,1,-31.0
2,2,1000000000,10000000000,1716705118,7556543291,2,-63,1,-63.0
2,2,1000000000,10000000000,1982713973,5395569977,2,-63,1,-63.0
2,2,1000000000,10000000000,2089911358,8916165348,2,-191,1,-191.0
2,2,1000000000,10000000000,4878721378,6271610953,2,-23,1,-23.0
2,2,1000000000,10000000000,5484836515,7606954610,2,-15,1,-15.0
2,2,1000000000,10000000000,5176120729,7859217632,2,-127,1,-127.0
2,2,1000000000,10000000000,4110436598,6988551841,2,-191,1,-191.0
2,2,1000000000,10000000000,5537237555,8267709995,2,-383,1,-383.0
2,2,1000000000,10000000000,6934122016,8324829106,2,-7,1,-7.0
2,2,1000000000,10000000000,1645253267,2014164479,2,-63,1,-63.0
2,2,1000000000,10000000000,4085581653,9441026935,2,-63,1,-63.0
2,2,1000000000,10000000000,3025004900,4744906420,2,-79,1,-79.0
2,2,1000000000,10000000000,6494186420,6903872627,2,-127,1,-127.0
2,2,1000000000,10000000000,6236617539,8365405813,2,-127,1,-127.0
2,2,1000000000,10000000000,6054661908,6652386779,2,-63,1,-63.0
2,2,1000000000,10000000000,5429038675,9435157412,2,-191,1,-191.0
2,2,1000000000,10000000000,6465043216,9355171571,2,-15,1,-15.0
2,2,1000000000,10000000000,2306770972,3535321837,2,-31,1,-31.0
2,2,1000000000,10000000000,8402948237,9164864702,2,-191,1,-191.0
2,2,1000000000,10000000000,4093666538,4223693269,2,-287,1,-287.0
2,2,1000000000,10000000000,2039483429,8237088642,2,-63,1,-63.0
2,2,1000000000,10000000000,2499327956,3144999522,2,-31,1,-31.0
2,2,1000000000,10000000000,3647891790,4020569510,2,-191,1,-191.0
2,2,1000000000,10000000000,2111951729,6312751375,2,-47,1,-47.0
2,2,1000000000,10000000000,3531840102,6170756667,2,-15,1,-15.0
2,2,1000000000,10000000000,1556230808,5639064067,2,-15,1,-15.0
2,2,1000000000,10000000000,8046575301,9980280389,2,-63,1,-63.0
2,2,1000000000,10000000000,5601752787,8654147000,2,-31,1,-31.0
2,2,1000000000,10000000000,2539142635,7311503375,2,-15,1,-15.0
2,2,1000000000,10000000000,3528969257,6174180249,2,-63,1,-63.0
2,2,1000000000,10000000000,4837979058,7435293897,2,-7,1,-7.0
2,2,1000000000,10000000000,2152464793,6562670925,2,-63,1,-63.0
2,2,1000000000,10000000000,1253635848,5208117242,2,-47,1,-47.0
2,2,1000000000,10000000000,3627662489,6262689155,2,-31,1,-31.0
2,2,1000000000,10000000000,6464673276,7324954189,2,-31,1,-31.0
2,2,1000000000,10000000000,4861075014,5802966116,2,-15,1,-15.0
2,2,1000000000,10000000000,1007883106,3856117698,2,-15,1,-15.0
2,2,1000000000,10000000000,2922060690,6564351074,2,-11,1,-11.0
2,2,1000000000,10000000000,3816573668,7990025550,2,-63,1,-63.0
2,2,1000000000,10000000000,7678395383,9363750890,2,-191,1,-191.0
2,2,1000000000,10000000000,5382651412,9022296055,2,-63,1,-63.0
2,2,1000000000,10000000000,1078189527,8600565485,2,-63,1,-63.0
2,2,1000000000,10000000000,3777867547,8632381555,2,-7,1,-7.0
2,2,1000000000,10000000000,1446549101,8338335995,2,-23,1,-23.0
2,2,1000000000,10000000000,5392533266,9489725641,2,-15,1,-15.0
2,2,1000000000,10000000000,3101478687,5111153171,2,-63,1,-63.0
2,2,1000000000,10000000000,4527918183,6066442027,2,-7,1,-7.0
2,2,1000000000,10000000000,2994701330,9499197876,2,-15,1,-15.0
2,2,1000000000,10000000000,2599535784,8210852833,2,-7,1,-7.0
2,2,1000000000,10000000000,1826699823,7592519438,2,-159,1,-159.0
2,2,1000000000,10000000000,7380436055,8782068538,2,-59,1,-59.0
2,2,1000000000,10000000000,3065108036,5258439099,2,-71,1,-71.0
2,2,1000000000,10000000000,7330183446,8249686741,2,-63,1,-63.0
2,2,1000000000,10000000000,7714026391,9214191882,2,-7,1,-7.0
2,2,1000000000,10000000000,2541385641,8682145340,2,-79,1,-79.0
2,2,1000000000,10000000000,4910566754,5139607258,2,-31,1,-31.0
2,2,1000000000,10000000000,1412779869,7351459131,2,-63,1,-63.0
2,2,1000000000,10000000000,3702533053,5283834057,2,-31,1,-31.0
2,2,1000000000,10000000000,7773486263,9257938211,2,-359,1,-359.0
2,2,1000000000,10000000000,1506208864,3111651491,2,-79,1,-79.0
2,2,1000000000,10000000000,5044643639,8719934405,2,-39,1,-39.0
2,2,1000000000,10000000000,8480391302,9592823733,2,-127,1,-127.0
2,2,1000000000,10000000000,2020643172,3519893357,2,-7,1,-7.0
2,2,1000000000,10000000000,3743271454,8057880612,2,-15,1,-15.0
2,2,1000000000,10000000000,1972943960,3948978857,2,-23,1,-23.0
2,2,1000000000,10000000000,1261721801,8114946458,2,-59,1,-59.0
2,2,1000000000,10000000000,3536728665,7018760157,2,-63,1,-63.0
2,2,1000000000,10000000000,7439148947,8731431862,2,-7,1,-7.0
2,2,1000000000,10000000000,5892397152,7011565835,2,-63,1,-63.0
2,2,1000000000,10000000000,3537637564,6468351441,2,-7,1,-7.0
2,2,1000000000,10000000000,1445940254,9786164546,2,-47,1,-47.0
2,2,1000000000,10000000000,1974855941,2394095444,2,-143,1,-143.0
2,2,1000000000,10000000000,3829400501,5291985186,2,-47,1,-47.0
2,2,1000000000,10000000000,3475016540,4968385301,2,-23,1,-23.0
2,2,1000000000,10000000000,1272584080,2806444930,2,-7,1,-7.0
2,2,1000000000,10000000000,1025431617,4078886766,2,-31,1,-31.0
2,2,1000000000,10000000000,6518382775,8942592221,2,-31,1,-31.0
2,2,1000000000,10000000000,5651992950,8536965055,2,-63,1,-63.0
2,2,1000000000,10000000000,6239742371,8936050853,2,-23,1,-23.0
2,2,1000000000,10000000000,4764983479,6592217507,2,-31,1,-31.0
2,2,1000000000,10000000000,1181079311,2612848344,2,-23,1,-23.0
2,2,1000000000,10000000000,3562721311,4046082408,2,-127,1,-127.0
2,2,1000000000,10000000000,3426742490,9279242632,2,-95,1,-95.0
2,2,1000000000,10000000000,4962043181,5773956896,2,-11,1,-11.0
2,2,1000000000,10000000000,7639762769,8912714421,2,-63,1,-63.0
2,2,1000000000,10000000000,3736624274,9554668824,2,-15,1,-15.0
2,2,1000000000,10000000000,6426001611,8990892730,2,-15,1,-15.0
2,2,1000000000,10000000000,1233487016,4169127507,2,-31,1,-31.0
2,2,1000000000,10000000000,3892857149,6887183291,2,-23,1,-23.0
2,2,1000000000,10000000000,2939264621,9008903442,2,-31,1,-31.0
2,2,1000000000,10000000000,1040934586,6266966387,2,-23,1,-23.0
2,2,1000000000,10000000000,3347107122,7859007737,2,-63,1,-63.0
2,2,1000000000,10000000000,8923638026,9676307174,2,-95,1,-95.0
2,2,1000000000,10000000000,4963574332,6696840894,2,-15,1,-15.0
2,2,1000000000,10000000000,4014019077,9921030765,2,-1,1,-1.0
2,2,1000000000,10000000000,2672002068,8774353371,2,-7,1,-7.0
2,2,1000000000,10000000000,2531436793,5184789000,2,-95,1,-95.0
2,2,1000000000,10000000000,2694594426,6764011409,2,-15,1,-15.0
2,2,1000000000,10000000000,1554318971,6520976950,2,-15,1,-15.0
2,2,1000000000,10000000000,9580352210,9596716815,2,-15,1,-15.0
2,2,1000000000,10000000000,4110446906,7224283973,2,-191,1,-191.0
2,2,1000000000,10000000000,4244376322,7775405787,2,-31,1,-31.0
2,2,1000000000,10000000000,2096284673,9241349414,2,-335,1,-335.0
2,2,1000000000,10000000000,5606616206,6204899778,2,-127,1,-127.0
2,2,1000000000,10000000000,2840624070,6129736683,2,-255,1,-255.0
2,2,1000000000,10000000000,3016873033,4097784113,2,-31,1,-31.0
2,2,1000000000,10000000000,1894775707,6916398048,2,-15,1,-15.0
2,3,1000000000000,10000000000000,5414263871762,9927033829211,2,-575,1,-575.0
2,3,1000000000000,10000000000000,5000836759323,7559240460021,2,-31,1,-31.0
2,3,1000000000000,10000000000000,5727013159028,6395611961564,2,-639,1,-639.0
2,3,1000000000000,10000000000000,3275718010133,9989418988539,2,-191,1,-191.0
2,3,1000000000000,10000000000000,1226719251113,8652561051016,2,-239,1,-239.0
2,3,1000000000000,10000000000000,3352671002608,7985615682072,2,-255,1,-255.0
2,3,1000000000000,10000000000000,4748310576706,9078415020976,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2137752585643,2958104762230,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2988512453022,8001475673412,2,-15,1,-15.0
2,3,1000000000000,10000000000000,1438386664100,7359362790503,2,-79,1,-79.0
2,3,1000000000000,10000000000000,3357360236061,4135566925196,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2357357289364,5784463908640,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2401155252270,7193913365646,2,-383,1,-383.0
2,3,1000000000000,10000000000000,7069117656528,7748108950897,2,-63,1,-63.0
2,3,1000000000000,10000000000000,6996269705201,9214497296271,2,-127,1,-127.0
2,3,1000000000000,10000000000000,1875876410409,6018144517471,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2417407644216,5773089261528,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2169759544719,3382688621263,2,-191,1,-191.0
2,3,1000000000000,10000000000000,1058897096492,4172633797967,2,-63,1,-63.0
2,3,1000000000000,10000000000000,4035225101384,4492679889279,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2843325943703,7392772496466,2,-511,1,-511.0
2,3,1000000000000,10000000000000,5361544122121,8366121033346,2,-31,1,-31.0
2,3,1000000000000,10000000000000,6812664609144,8722029108051,2,-47,1,-47.0
2,3,1000000000000,10000000000000,1153123027426,5556409216251,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2154278942135,8463684255991,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2191817200907,2318314302597,2,-511,1,-511.0
2,3,1000000000000,10000000000000,4200847037942,7061456790927,2,-47,1,-47.0
2,3,1000000000000,10000000000000,5103350143756,9835811226757,2,-31,1,-31.0
2,3,1000000000000,10000000000000,6709324625883,9026478947796,2,-7,1,-7.0
2,3,1000000000000,10000000000000,1446842816583,6294292841230,2,-31,1,-31.0
2,3,1000000000000,10000000000000,1305671571816,4336231749420,2,-127,1,-127.0
2,3,1000000000000,10000000000000,4767250161443,8584406290833,2,-71,1,-71.0
2,3,1000000000000,10000000000000,3029595837400,4001325139371,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2384788125102,5928415931962,2,-15,1,-15.0
2,3,1000000000000,10000000000000,5168869344630,6164835127602,2,-511,1,-511.0
2,3,1000000000000,10000000000000,5932912527728,9752018106171,2,-255,1,-255.0
2,3,1000000000000,10000000000000,2163431162072,3890837039128,2,-255,1,-255.0
2,3,1000000000000,10000000000000,4097337896905,7361004185357,2,-383,1,-383.0
2,3,1000000000000,10000000000000,1275014728550,9599458567033,2,-63,1,-63.0
2,3,1000000000000,10000000000000,4518750342778,9721553786274,2,-15,1,-15.0
2,3,1000000000000,10000000000000,4385960679801,7840196247409,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2573281444529,6334699133472,2,-63,1,-63.0
2,3,1000000000000,10000000000000,3028618786086,3452891495801,2,-23,1,-23.0
2,3,1000000000000,10000000000000,6610837799089,7210203289643,2,-63,1,-63.0
2,3,1000000000000,10000000000000,3960073334041,8996466446125,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2855540397024,4055190944709,2,-7,1,-7.0
2,3,1000000000000,10000000000000,2874857165985,9922152759171,2,-15,1,-15.0
2,3,1000000000000,10000000000000,3776212078543,9366298869391,2,-15,1,-15.0
2,3,1000000000000,10000000000000,7934761018569,9601658571419,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2004562107586,6222169446479,2,-15,1,-15.0
2,3,1000000000000,10000000000000,1012059662250,6435121139722,2,-15,1,-15.0
2,3,1000000000000,10000000000000,1502690228961,7247016918232,2,-7,1,-7.0
2,3,1000000000000,10000000000000,6372367578348,9670284585016,2,-15,1,-15.0
2,3,1000000000000,10000000000000,4408605415034,5958441324261,2,-7,1,-7.0
2,3,1000000000000,10000000000000,8567306009664,9303611672168,2,-31,1,-31.0
2,3,1000000000000,10000000000000,4877147878959,9693476285558,2,-191,1,-191.0
2,3,1000000000000,10000000000000,1214477673212,9443338037360,2,-95,1,-95.0
2,3,1000000000000,10000000000000,1489047640466,7474520126230,2,-47,1,-47.0
2,3,1000000000000,10000000000000,8912735734786,9408585438857,2,-47,1,-47.0
2,3,1000000000000,10000000000000,6053031249640,7111147075030,2,-255,1,-255.0
2,3,1000000000000,10000000000000,3384691952054,5198451151564,2,-47,1,-47.0
2,3,1000000000000,10000000000000,5375289274368,9958976400730,2,-31,1,-31.0
2,3,1000000000000,10000000000000,1423259331500,3941538514273,2,-255,1,-255.0
2,3,1000000000000,10000000000000,8787632562605,9818895899456,2,-191,1,-191.0
2,3,1000000000000,10000000000000,3428407920771,8378496951730,2,-3,1,-3.0
2,3,1000000000000,10000000000000,4983283377566,7765283862085,2,-63,1,-63.0
2,3,1000000000000,10000000000000,2146249687703,9724894802936,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2618172465947,5150826105258,2,-63,1,-63.0
2,3,1000000000000,10000000000000,2482300426274,5258880093145,2,-255,1,-255.0
2,3,1000000000000,10000000000000,1188652311094,3346967827806,2,-31,1,-31.0
2,3,1000000000000,10000000000000,7520525011852,8884181837573,2,-47,1,-47.0
2,3,1000000000000,10000000000000,5361232370866,7312539964795,2,-3,1,-3.0
2,3,1000000000000,10000000000000,1909191576897,9530767449850,2,-15,1,-15.0
2,3,1000000000000,10000000000000,7687489060355,8699401966934,2,-15,1,-15.0
2,3,1000000000000,10000000000000,3346992110179,8542678785505,2,-143,1,-143.0
2,3,1000000000000,10000000000000,3804810721682,8887670672927,2,-319,1,-319.0
2,3,1000000000000,10000000000000,1763505296875,4005311336864,2,-63,1,-63.0
2,3,1000000000000,10000000000000,1585341011645,9650084997732,2,-255,1,-255.0
2,3,1000000000000,10000000000000,2115539472591,5516035917667,2,-127,1,-127.0
2,3,1000000000000,10000000000000,6112400931352,8720862538461,2,-15,1,-15.0
2,3,1000000000000,10000000000000,7879854976085,9428181471774,2,-31,1,-31.0
2,3,1000000000000,10000000000000,5251792329463,9092255557939,2,-23,1,-23.0
2,3,1000000000000,10000000000000,1738645037733,3488345276294,2,-63,1,-63.0
2,3,1000000000000,10000000000000,3928572106839,6659719535752,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2734773473816,7736933722930,2,-383,1,-383.0
2,3,1000000000000,10000000000000,4828983499142,9944095608613,2,-95,1,-95.0
2,3,1000000000000,10000000000000,5335857058239,5357310727827,2,-15,1,-15.0
2,3,1000000000000,10000000000000,2259318737229,7812896614594,2,-7,1,-7.0
2,3,1000000000000,10000000000000,1414125350596,5555657304789,2,-63,1,-63.0
2,3,1000000000000,10000000000000,2404510164837,9535319026593,2,-63,1,-63.0
2,3,1000000000000,10000000000000,3312041664899,4845555299906,2,-47,1,-47.0
2,3,1000000000000,10000000000000,1097498077630,1308260882540,2,-255,1,-255.0
2,3,1000000000000,10000000000000,1369818805989,6088021401296,2,-23,1,-23.0
2,3,1000000000000,10000000000000,2309608072620,4561256346402,2,-15,1,-15.0
2,3,1000000000000,10000000000000,6127817645066,7941527479134,2,-127,1,-127.0
2,3,1000000000000,10000000000000,6145837890744,7463257350519,2,-63,1,-63.0
2,3,1000000000000,10000000000000,2874895036348,8839133159295,2,-63,1,-63.0
2,3,1000000000000,10000000000000,6718203138929,7817838096301,2,-5,1,-5.0
2,3,1000000000000,10000000000000,1702764864352,7419092352967,2,-63,1,-63.0
2,3,1000000000000,10000000000000,1445776846373,9403406997011,2,-191,1,-191.0
2,3,1000000000000,10000000000000,3557634383319,8615212037860,2,-3,1,-3.0
2,3,1000000000000,10000000000000,1645959201499,6649564965386,2,-95,1,-95.0
2,3,1000000000000,10000000000000,6362899173758,7214844378119,2,-511,1,-511.0
2,3,1000000000000,10000000000000,7252336173222,9528461412240,2,-127,1,-127.0
2,3,1000000000000,10000000000000,1760116570502,2027990062944,2,-95,1,-95.0
2,3,1000000000000,10000000000000,3322488787562,3331582836673,2,-31,1,-31.0
2,3,1000000000000,10000000000000,5495392113822,7088943319859,2,-31,1,-31.0
2,3,1000000000000,10000000000000,3469035062423,6343948796276,2,-23,1,-23.0
2,3,1000000000000,10000000000000,3701761982648,7661624452248,2,-95,1,-95.0
2,3,1000000000000,10000000000000,4207133249442,7066092366741,2,-191,1,-191.0
2,3,1000000000000,10000000000000,5821556009697,7878967990642,2,-7,1,-7.0
2,3,1000000000000,10000000000000,4457105026355,7295662504973,2,-95,1,-95.0
2,3,1000000000000,10000000000000,7624289305779,9170732929151,2,-127,1,-127.0
2,3,1000000000000,10000000000000,1425440992935,9614525482106,2,-23,1,-23.0
2,3,1000000000000,10000000000000,4005987429881,7436323843853,2,-63,1,-63.0
2,3,1000000000000,10000000000000,1781498187731,4797300569866,2,-31,1,-31.0
2,3,1000000000000,10000000000000,2139009112864,7833012990616,2,-3,1,-3.0
2,3,1000000000000,10000000000000,5386620078056,5772238201673,2,-287,1,-287.0
2,3,1000000000000,10000000000000,4305557526777,6780950067357,2,-23,1,-23.0
2,3,1000000000000,10000000000000,4012680827642,7792449081197,2,-1343,1,-1343.0
2,3,1000000000000,10000000000000,2827622800285,6641311598840,2,-31,1,-31.0
2,3,1000000000000,10000000000000,1430113860107,3823817545014,2,-31,1,-31.0
2,3,1000000000000,10000000000000,3557724577600,9289232201355,2,-143,1,-143.0
2,3,1000000000000,10000000000000,2390382137014,9485083231077,2,-63,1,-63.0
2,3,1000000000000,10000000000000,4063616418478,5321666738936,2,-31,1,-31.0
2,3,1000000000000,10000000000000,1963478500451,9544703677458,2,-31,1,-31.0
2,3,1000000000000,10000000000000,7684864596105,8907819811113,2,-95,1,-95.0
2,3,1000000000000,10000000000000,1659609425381,3989927606969,2,-95,1,-95.0
2,3,1000000000000,10000000000000,5847575521757,7859356461345,2,-143,1,-143.0
