i,log2_a_plus_1,log2_q
31293,2.807355,54012.154390
31294,1.000000,54012.366283
31295,3.000000,54015.341437
31296,1.000000,54015.514144
31297,1.000000,54016.430373
31298,2.584963,54018.897624
31299,4.321928,54023.159218
31300,1.000000,54023.232538
31301,1.584963,54024.793473
31302,1.584963,54026.019322
31303,2.584963,54028.459622
31304,5.977280,54034.418099
31305,1.000000,54034.441115
31306,5.426265,54039.866849
31307,1.000000,54039.900028
31308,5.930737,54045.830227
31309,1.584963,54046.842009
31310,1.000000,54047.423055
31311,1.584963,54048.839072
31312,2.000000,54050.593851
31313,1.000000,54050.968271
31314,1.000000,54051.793174
31315,1.584963,54053.151863
31316,1.000000,54053.626882
31317,1.000000,54054.408835
31318,1.000000,54055.070201
31319,1.000000,54055.777089
31320,2.321928,54057.982682
31321,1.584963,54059.131157
31322,1.584963,54060.424588
31323,3.700440,54064.057784
31324,1.000000,54064.169608
31325,1.584963,54065.718250
31326,12.089781,54077.807814
31327,2.321928,54079.807897
31328,2.000000,54081.508330
31329,1.584963,54082.714782
31330,2.000000,54084.494391
31331,2.000000,54086.213032
31332,1.584963,54087.417070
31333,4.087463,54091.455687
31334,1.000000,54091.540906
31335,1.000000,54092.498926
31336,7.515700,54100.010795
31337,1.584963,54101.014742
31338,1.584963,54102.335881
31339,1.000000,54102.821534
31340,2.584963,54105.336079
31341,1.000000,54105.568743
31342,3.584963,54109.135688
31343,3.000000,54111.960330
31344,1.000000,54112.150825
31345,1.584963,54113.675042
31346,1.584963,54114.906270
31347,8.164907,54123.068289
31348,4.087463,54127.068603
31349,1.000000,54127.156048
31350,1.584963,54128.712447
31351,3.000000,54131.588227
31352,1.000000,54131.772494
31353,2.000000,54133.728586
31354,1.000000,54134.059404
31355,2.000000,54135.983536
31356,1.584963,54137.162091
31357,2.584963,54139.606173
31358,1.584963,54140.732989
31359,4.700440,54145.403032
31360,7.442943,54152.837988
31361,1.000000,54152.846301
31362,1.000000,54153.842151
31363,1.584963,54155.164910
31364,1.000000,54155.650099
31365,1.000000,54156.427806
31366,1.584963,54157.797017
31367,1.000000,54158.269092
31368,2.584963,54160.785341
31369,1.000000,54161.017752
31370,1.000000,54161.906221
31371,5.857981,54167.752719
31372,1.000000,54167.777577
31373,2.584963,54170.358426
31374,1.000000,54170.581407
31375,1.000000,54171.474220
31376,2.000000,54173.297384
31377,2.807355,54175.948746
31378,1.000000,54176.161837
31379,1.584963,54177.679207
31380,2.000000,54179.423076
31381,1.584963,54180.623812
31382,1.000000,54181.144916
31383,1.000000,54181.907765
31384,2.321928,54184.106049
31385,1.584963,54185.255241
31386,1.000000,54185.792167
31387,2.321928,54188.021521
31388,1.584963,54189.167690
31389,1.000000,54189.705556
31390,1.584963,54191.132512
31391,2.000000,54192.886080
31392,2.321928,54194.989265
31393,1.584963,54196.148083
31394,3.459432,54199.533221
31395,1.000000,54199.665091
31396,1.584963,54201.207422
31397,1.000000,54201.633236
31398,2.000000,54203.537978
31399,2.000000,54205.245973
31400,3.807355,54208.979987
31401,2.807355,54211.582908
31402,4.169925,54215.684273
31403,1.000000,54215.765966
31404,1.584963,54217.324208
31405,2.321928,54219.441758
31406,2.807355,54222.081092
31407,1.000000,54222.295841
31408,3.700440,54225.980850
31409,1.584963,54227.035873
31410,1.584963,54228.346963
31411,2.584963,54230.780728
31412,2.807355,54233.409521
31413,1.000000,54233.625732
31414,2.000000,54235.574641
31415,2.000000,54237.279075
31416,3.584963,54240.778200
31417,1.000000,54240.900464
31418,1.584963,54242.445812
31419,1.584963,54243.673931
31420,4.000000,54247.621304
31421,1.000000,54247.711917
31422,1.000000,54248.667322
31423,2.584963,54251.130865
31424,2.000000,54252.800482
31425,1.000000,54253.194817
31426,1.584963,54254.659924
31427,2.584963,54257.082751
31428,1.000000,54257.329452
31429,1.000000,54258.211368
31430,3.000000,54261.126439
31431,1.000000,54261.306051
31432,1.000000,54262.219039
31433,1.000000,54262.833592
31434,1.584963,54264.241289
31435,2.807355,54266.914147
31436,1.000000,54267.124306
31437,1.584963,54268.642560
31438,1.000000,54269.074566
31439,1.000000,54269.874673
31440,1.000000,54270.529390
31441,2.584963,54273.023857
31442,1.000000,54273.259530
31443,2.807355,54276.035484
31444,2.321928,54278.087204
31445,1.000000,54278.398935
31446,3.700440,54282.077647
31447,3.807355,54285.786727
31448,1.000000,54285.893027
31449,1.000000,54286.840855
31450,1.584963,54288.173370
31451,1.584963,54289.434645
31452,1.584963,54290.707967
31453,2.000000,54292.479306
31454,1.584963,54293.676503
31455,1.584963,54294.961089
31456,2.807355,54297.641523
31457,5.044394,54302.648539
31458,1.000000,54302.692721
31459,2.584963,54305.270413
31460,1.000000,54305.493846
31461,1.000000,54306.386451
31462,4.169925,54310.518916
31463,1.000000,54310.598915
31464,1.584963,54312.157701
31465,1.000000,54312.579327
31466,10.670656,54323.249759
31467,1.000000,54323.250644
31468,1.000000,54324.250201
31469,5.129283,54329.358732
31470,1.000000,54329.399955
31471,3.000000,54332.394866
31472,1.000000,54332.565357
31473,1.584963,54334.095698
31474,2.000000,54335.838219
31475,2.584963,54338.243898
31476,1.000000,54338.493307
31477,1.000000,54339.373986
31478,2.000000,54341.199003
31479,1.000000,54341.557666
31480,1.584963,54343.032692
31481,1.584963,54344.271312
31482,4.523562,54348.758270
31483,1.000000,54348.821214
31484,2.321928,54351.130771
31485,1.000000,54351.395875
31486,2.000000,54353.334025
31487,1.000000,54353.668537
31488,2.321928,54355.929481
31489,3.459432,54359.281200
31490,1.000000,54359.416020
31491,2.000000,54361.383478
31492,1.584963,54362.557055
31493,5.247928,54367.783691
31494,1.000000,54367.821716
31495,1.000000,54368.802829
31496,1.000000,54369.394115
31497,2.584963,54371.895873
31498,1.584963,54373.017923
31499,1.000000,54373.563338
31500,1.584963,54374.988365
31501,1.000000,54375.445079
31502,1.000000,54376.234720
31503,1.584963,54377.601245
31504,1.000000,54378.074070
31505,1.584963,54379.517970
31506,4.584963,54384.064406
31507,2.807355,54386.659621
31508,1.000000,54386.880554
31509,2.584963,54389.430964
31510,1.584963,54390.549129
31511,3.700440,54394.188440
31512,4.523562,54398.653125
31513,1.000000,54398.717027
31514,1.584963,54400.281002
31515,1.584963,54401.506411
31516,2.000000,54403.283642
31517,1.000000,54403.652961
31518,4.807355,54408.448632
31519,2.000000,54410.050806
31520,2.000000,54411.786059
31521,1.000000,54412.164966
31522,2.321928,54414.418659
31523,2.321928,54416.492372
31524,2.321928,54418.575601
31525,2.321928,54420.658299
31526,1.000000,54420.964062
31527,6.475733,54427.436697
31528,2.807355,54430.024364
31529,1.000000,54430.246370
31530,3.906891,54434.139477
31531,1.000000,54434.233452
31532,2.321928,54436.537069
31533,1.000000,54436.803171
31534,1.584963,54438.304770
31535,1.000000,54438.741104
31536,7.257388,54445.996029
31537,1.000000,54446.005444
31538,1.000000,54447.000744
31539,1.000000,54447.587275
31540,2.807355,54450.324084
31541,2.321928,54452.377201
31542,1.000000,54452.688661
31543,1.000000,54453.541319
31544,1.000000,54454.177086
31545,1.000000,54454.893944
31546,2.584963,54457.381539
31547,3.000000,54460.225182
31548,1.000000,54460.413340
31549,1.000000,54461.322326
31550,1.584963,54462.662922
31551,3.321928,54465.894794
31552,2.584963,54468.247112
31553,1.000000,54468.505126
31554,1.000000,54469.381879
31555,1.000000,54470.009104
31556,1.000000,54470.729313
31557,2.000000,54472.580116
31558,1.584963,54473.767401
31559,1.000000,54474.292597
31560,1.000000,54475.053767
31561,3.584963,54478.588578
31562,3.169925,54481.604054
31563,1.000000,54481.772268
31564,1.000000,54482.690611
31565,5.129283,54487.800353
31566,1.000000,54487.841541
31567,6.321928,54494.162962
31568,1.584963,54495.171954
31569,2.584963,54497.630570
31570,1.584963,54498.756169
31571,1.584963,54500.053837
31572,1.000000,54500.546237
31573,2.584963,54503.059940
31574,2.000000,54504.726745
31575,1.584963,54505.937726
31576,1.000000,54506.455732
31577,2.807355,54509.199535
31578,2.000000,54510.854562
31579,1.000000,54511.252400
31580,1.000000,54512.067151
31581,1.000000,54512.716542
31582,1.584963,54514.115740
31583,4.584963,54518.662890
31584,1.000000,54518.723316
31585,1.000000,54519.693419
31586,1.000000,54520.288416
31587,1.000000,54521.021377
31588,1.000000,54521.700952
31589,1.000000,54522.400813
31590,2.321928,54524.607341
31591,1.584963,54525.755726
31592,1.000000,54526.292903
31593,2.321928,54528.522219
31594,3.321928,54531.725931
31595,1.000000,54531.874591
31596,1.000000,54532.802175
31597,1.584963,54534.138880
31598,1.000000,54534.620100
31599,1.000000,54535.399462
31600,2.000000,54537.240479
31601,3.000000,54540.104244
31602,3.584963,54543.581582
31603,2.584963,54545.929187
31604,1.000000,54546.187974
31605,1.000000,54547.064375
31606,3.000000,54549.979843
31607,1.000000,54550.159409
31608,2.584963,54552.715953
31609,1.000000,54552.942440
31610,1.000000,54553.833637
31611,1.000000,54554.455786
31612,1.584963,54555.861616
31613,2.321928,54557.991691
31614,1.000000,54558.288525
31615,6.459432,54564.744905
31616,1.000000,54564.761241
31617,2.000000,54566.757174
31618,3.000000,54569.615296
31619,1.000000,54569.801692
31620,2.000000,54571.757302
31621,1.584963,54572.932227
31622,2.000000,54574.715854
31623,3.459432,54578.079089
31624,1.584963,54579.147538
31625,1.000000,54579.710043
31626,1.000000,54580.456033
31627,1.000000,54581.130727
31628,2.321928,54583.340638
31629,1.000000,54583.622956
31630,2.000000,54585.557385
31631,1.000000,54585.892668
31632,3.000000,54588.854778
31633,1.000000,54589.028963
31634,1.000000,54589.944498
31635,1.000000,54590.558168
31636,2.321928,54592.776494
31637,1.000000,54593.057321
31638,2.000000,54594.992071
31639,3.000000,54597.852352
31640,1.000000,54598.038486
31641,2.000000,54599.994155
31642,1.000000,54600.325059
31643,2.321928,54602.586601
31644,2.321928,54604.659924
31645,2.000000,54606.354854
31646,3.169925,54609.409506
31647,1.000000,54609.573460
31648,1.000000,54610.493811
31649,1.000000,54611.105815
31650,1.000000,54611.832025
31651,1.000000,54612.514139
31652,1.000000,54613.213026
31653,1.000000,54613.905495
31654,1.000000,54614.600414
31655,1.000000,54615.294398
31656,3.169925,54618.401775
31657,1.000000,54618.560156
31658,2.000000,54620.522161
31659,1.000000,54620.851769
31660,1.000000,54621.696357
31661,1.584963,54623.050736
31662,1.000000,54623.526966
31663,1.584963,54624.969964
31664,3.459432,54628.344002
31665,1.000000,54628.476846
31666,1.000000,54629.411952
31667,1.000000,54630.018872
31668,4.321928,54634.315814
31669,1.000000,54634.387403
31670,2.807355,54637.184745
31671,1.000000,54637.378646
31672,1.584963,54638.901826
31673,2.807355,54641.568109
31674,1.000000,54641.779161
31675,1.584963,54643.297146
31676,4.392317,54647.644044
31677,2.000000,54649.252448
31678,1.584963,54650.471515
31679,3.000000,54653.364792
31680,1.000000,54653.546972
31681,1.000000,54654.458756
31682,3.000000,54657.371698
31683,1.000000,54657.551560
31684,1.584963,54659.079024
31685,1.000000,54659.508653
31686,1.000000,54660.309772
31687,1.000000,54660.964119
31688,2.321928,54663.176802
31689,1.000000,54663.458628
31690,1.000000,54664.324586
31691,3.906891,54668.187402
31692,3.000000,54671.008854
31693,1.000000,54671.199745
31694,2.807355,54673.981328
31695,1.000000,54674.177220
31696,2.000000,54676.130684
31697,1.584963,54677.305854
31698,1.584963,54678.594408
31699,2.000000,54680.363910
31700,3.000000,54683.230483
31701,2.584963,54685.591441
31702,1.584963,54686.725440
31703,1.000000,54687.267104
31704,2.584963,54689.774766
31705,2.000000,54691.441905
31706,1.584963,54692.652840
31707,2.807355,54695.338105
31708,1.000000,54695.546589
31709,1.000000,54696.446110
31710,3.321928,54699.699504
31711,3.000000,54702.528311
31712,3.459432,54705.870403
31713,1.000000,54706.006085
31714,1.584963,54707.547223
31715,1.584963,54708.775958
31716,4.807355,54713.553467
31717,1.000000,54713.605133
31718,2.321928,54715.916874
31719,1.000000,54716.181612
31720,3.807355,54719.971586
31721,1.000000,54720.072287
31722,1.000000,54721.022815
31723,1.000000,54721.624457
31724,1.000000,54722.354774
31725,1.000000,54723.035343
31726,2.807355,54725.763028
31727,1.584963,54726.868014
31728,1.000000,54727.418823
31729,2.321928,54729.646144
31730,2.000000,54731.330314
31731,1.000000,54731.721182
31732,1.000000,54732.538945
31733,1.584963,54733.899209
31734,2.000000,54735.660286
31735,1.000000,54736.033269
31736,3.000000,54738.991589
31737,1.584963,54740.081537
31738,1.000000,54740.637136
31739,2.584963,54743.143122
31740,2.000000,54744.810353
31741,2.000000,54746.539300
31742,1.000000,54746.919666
31743,1.000000,54747.741982
31744,2.807355,54750.456894
31745,1.584963,54751.562781
31746,1.584963,54752.864144
31747,2.321928,54755.003529
31748,1.000000,54755.298637
31749,1.000000,54756.158616
31750,1.000000,54756.791778
31751,1.584963,54758.194916
31752,2.321928,54760.325222
31753,3.321928,54763.531304
31754,1.000000,54763.679732
31755,8.599913,54772.279282
31756,2.000000,54773.865483
31757,1.000000,54774.280211
31758,1.000000,54775.087699
31759,2.321928,54777.280327
31760,1.000000,54777.565732
31761,1.584963,54779.061689
31762,1.000000,54779.499498
31763,1.000000,54780.297138
31764,3.700440,54783.949657
31765,5.247928,54789.162208
31766,3.000000,54791.975111
31767,4.000000,54795.895624
31768,2.584963,54798.236482
31769,2.000000,54799.913378
31770,2.000000,54801.641410
31771,1.000000,54802.021988
31772,3.459432,54805.450684
31773,1.584963,54806.516164
31774,1.000000,54807.079629
31775,1.000000,54807.825232
31776,2.000000,54809.671793
31777,2.000000,54811.384633
31778,1.000000,54811.768748
31779,1.000000,54812.589436
31780,1.000000,54813.236679
31781,1.000000,54813.949054
31782,3.169925,54817.055120
31783,1.584963,54818.136555
31784,1.000000,54818.694880
31785,5.643856,54824.329447
31786,1.000000,54824.358199
31787,1.584963,54825.933641
31788,4.754888,54830.652580
31789,1.000000,54830.706347
31790,4.321928,54835.025633
31791,2.807355,54837.622590
31792,1.584963,54838.737149
31793,1.000000,54839.284927
31794,3.584963,54842.831398
31795,2.000000,54844.456943
31796,1.584963,54845.673607
31797,1.000000,54846.189901
31798,1.000000,54846.954728
31799,5.209453,54852.148047
31800,2.807355,54854.739566
31801,1.000000,54854.961024
31802,3.321928,54858.262275
31803,1.000000,54858.401670
31804,3.584963,54861.975517
31805,9.184875,54871.158120
31806,5.285402,54876.406113
31807,1.584963,54877.424971
31808,1.000000,54878.003675
31809,1.584963,54879.420280
31810,5.285402,54884.682359
31811,1.584963,54885.701035
31812,3.321928,54888.947986
31813,5.392317,54894.309240
31814,1.000000,54894.343917
31815,2.000000,54896.335325
31816,2.807355,54898.979526
31817,1.000000,54899.193604
31818,3.906891,54903.087169
31819,1.000000,54903.181115
31820,1.000000,54904.134907
31821,1.000000,54904.735437
31822,3.000000,54907.672690
31823,1.000000,54907.849723
31824,2.321928,54910.137940
31825,2.584963,54912.517762
31826,4.169925,54916.621439
31827,2.321928,54918.642267
31828,4.523562,54923.117768
31829,1.000000,54923.181203
31830,5.209453,54928.388979
31831,2.584963,54930.718693
31832,1.000000,54930.980433
31833,4.643856,54935.614682
31834,2.000000,54937.218880
31835,1.000000,54937.629133
31836,3.459432,54941.055732
31837,1.000000,54941.184028
31838,2.000000,54943.153007
31839,2.000000,54944.855857
31840,2.321928,54946.962600
31841,1.000000,54947.263802
31842,1.000000,54948.121047
31843,3.000000,54951.037907
31844,2.000000,54952.685183
31845,2.000000,54954.416037
31846,1.000000,54954.795961
