prefix_fraction,lexicographic,bidder_key0,bidder_median,bidder_p05,bidder_p95,random_median,random_p05,random_p95
1.400000000000000029e-02,3.197184359653757113e+01,2.854628892547997676e+00,2.283703114038397874e+00,1.184670990407419078e+00,3.140091781802797133e+00,1.712777335528798517e+00,1.141851557019198937e+00,2.854628892547997676e+00
1.411111111111111073e-02,3.210027397571401053e+01,2.875122964360211419e+00,2.527580628008977204e+00,1.390169345404937529e+00,3.159475785011221394e+00,1.737711681756171744e+00,1.105816524753927554e+00,2.811933448659987178e+00
1.422222222222222290e-02,3.222822133901101438e+01,2.895504260926770712e+00,2.486356919708857749e+00,1.353333513259251886e+00,3.178760112539172233e+00,1.762480854477164627e+00,1.070077661646850364e+00,2.769612771321259270e+00
1.433333333333333334e-02,3.235569142623807437e+01,2.915774518062151710e+00,2.445488305471482438e+00,1.316801395253875517e+00,3.277894901756967183e+00,1.787087607844544346e+00,1.034629667699473510e+00,2.727660033025884445e+00
1.444444444444444378e-02,3.248268986590341711e+01,2.935935430187423645e+00,2.404968384302464735e+00,1.280567581251962128e+00,3.248268986590342244e+00,1.811534627136920816e+00,9.994673804893363656e-01,2.686068585065090719e+00
1.455555555555555595e-02,3.260922217820849056e+01,2.955988651650578447e+00,2.380348756329150106e+00,1.275742470712354804e+00,3.447616237925094307e+00,1.804708861007721765e+00,9.957014405559843073e-01,2.675947621494207951e+00
1.466666666666666639e-02,3.273529377793959583e+01,2.975935797994508913e+00,2.510945829557867270e+00,1.222923616988368600e+00,3.440925766431151001e+00,1.766961880059239931e+00,1.022977930560612370e+00,2.696941816932523661e+00
1.477777777777777857e-02,3.286090997726119411e+01,2.717819622179496797e+00,2.563398052737480448e+00,1.196767163175631143e+00,3.397274527724371662e+00,1.729521577750589456e+00,1.173603927759328647e+00,2.748703936067900422e+00
1.488888888888888901e-02,3.298607598841467592e+01,2.738582801276964407e+00,2.523188648367541198e+00,1.170821074029084752e+00,3.353994666732463159e+00,1.692382630002619015e+00,1.138511951092671115e+00,2.800123987822515037e+00
1.499999999999999944e-02,3.311079692632672078e+01,2.759233077193893102e+00,2.483309769474503881e+00,1.379616538596946551e+00,3.311079692632671989e+00,1.655539846316335995e+00,1.103693230877557330e+00,2.759233077193893102e+00
1.511111111111111162e-02,3.323507781113072213e+01,2.779772133100087750e+00,2.474302667924253907e+00,1.353229730728943814e+00,3.511371502196208638e+00,1.680082058467085915e+00,1.069143128115418451e+00,2.718678240064920981e+00
1.522222222222222206e-02,3.335892357060493651e+01,2.800201613590925565e+00,2.404520950800904000e+00,1.327052069049612815e+00,3.477424286443078216e+00,1.704470547403172054e+00,1.034857118066211834e+00,2.678453717347842211e+00
1.533333333333333250e-02,3.348233904253063287e+01,2.820523125865351588e+00,2.365600041048359969e+00,1.301080022576598161e+00,3.457415444609141630e+00,1.728707722304570371e+00,1.000830786597383337e+00,2.638553891938555385e+00
1.544444444444444467e-02,3.360532897697333965e+01,2.840738240859256525e+00,2.326987707937902439e+00,1.275310146428305202e+00,3.646117752762438879e+00,1.752795935849328357e+00,9.670598266754921735e-01,2.598973284190384536e+00
1.555555555555555511e-02,3.372789803849045143e+01,2.860848494336243775e+00,2.439249768855113132e+00,1.270819015378836792e+00,3.607680522331388140e+00,1.746623291278969869e+00,9.636542296711556599e-01,2.650049131595678453e+00
1.566666666666666555e-02,3.385005080826787349e+01,2.880855387937691248e+00,2.520748464445480064e+00,1.287382251484655793e+00,3.601069234922114060e+00,1.710507886588004345e+00,9.902940396035811998e-01,2.655788560755059091e+00
1.577777777777777946e-02,3.397179178618851836e+01,2.900760390193913629e+00,2.482093942124689701e+00,1.405523075660968901e+00,3.558664808588410278e+00,1.674665792276899046e+00,1.106475612754379778e+00,2.751236658740619845e+00
1.588888888888888989e-02,3.409312539283539678e+01,2.920564937498137059e+00,2.443738008927013095e+00,1.411109691740171979e+00,3.516598598212043125e+00,1.639092566963240793e+00,1.102662272320725778e+00,2.711953156248270602e+00
1.600000000000000033e-02,3.421405597143168364e+01,2.940270435044910702e+00,2.405675810491290534e+00,1.376581158225571810e+00,3.474865059598530426e+00,1.603783873660860282e+00,1.069189249107240114e+00,2.672973122768100396e+00
1.611111111111111077e-02,3.433458778972023140e+01,2.959878257734502860e+00,2.427100171342292168e+00,1.342304789882597271e+00,3.668769100461915400e+00,1.627933041753976351e+00,1.095154955361765881e+00,2.693489214538397292e+00
1.622222222222222121e-02,3.445472504178479056e+01,2.979389751044746681e+00,2.522156670438869597e+00,1.308276588701332122e+00,3.635740463527375788e+00,1.651938871866393876e+00,1.120958520195052932e+00,2.713899575209075987e+00
1.633333333333333165e-02,3.457447184981518973e+01,2.998806231871725458e+00,2.513705223774828745e+00,1.499403115935863173e+00,3.602977487410587987e+00,1.675803482516552423e+00,1.102502291129310752e+00,2.822405865291036431e+00
1.644444444444444556e-02,3.469383226581849300e+01,3.018128989340628898e+00,2.519991194983438376e+00,1.465111159874092239e+00,3.570475896613162003e+00,1.714180057052687500e+00,9.376711423194191708e-01,2.783711203760774744e+00
1.655555555555555600e-02,3.481281027327818833e+01,3.037359285588028701e+00,2.511662486159331298e+00,1.431063509555899005e+00,3.533850707270688396e+00,1.723117287016285415e+00,1.168215109841550303e+00,2.745305508127642291e+00
1.666666666666666644e-02,3.493140978876330394e+01,3.056498356516788473e+00,2.532527209685338843e+00,1.397256391550532717e+00,3.493140978876331015e+00,1.746570489438164620e+00,1.135270818134808124e+00,2.707184258629156570e+00
1.677777777777777687e-02,3.504963466348932855e+01,3.075547412524725743e+00,2.611313840822880206e+00,1.363686116874170517e+00,3.452737189532474549e+00,1.769890492113285640e+00,1.102554732791882541e+00,2.669343037285610620e+00
1.688888888888888731e-02,3.516748868483261248e+01,3.094507639208133210e+00,2.631777524934019397e+00,1.330349078538075824e+00,3.584712354017270730e+00,1.793079192812189415e+00,1.070063389258887110e+00,2.631777524934019397e+00
1.700000000000000122e-02,3.528497557779998317e+01,3.113380198041174829e+00,2.594483498367645691e+00,1.297241749183822845e+00,3.593359645239187827e+00,1.816138448857351984e+00,1.037793399347058276e+00,2.594483498367645691e+00
1.711111111111111166e-02,3.540209900645515972e+01,3.132166227032152861e+00,2.557456827576712222e+00,1.321831618747514092e+00,3.610611802078805610e+00,1.781599138311867003e+00,1.005741449047021785e+00,2.614927767522256197e+00
1.722222222222222210e-02,3.551886257530357938e+01,3.150866841357575776e+00,2.520693473086061065e+00,1.367762651589311318e+00,3.649276687172319011e+00,1.747298884752837900e+00,9.739042964196146235e-01,2.635270449135426851e+00
1.733333333333333254e-02,3.563526983063698594e+01,3.169483133974924094e+00,2.484189483385752073e+00,1.383436557126892508e+00,3.756265822291903422e+00,1.713234126472932495e+00,9.422787695601129165e-01,2.655512896033044523e+00
1.744444444444444298e-02,3.575132426183927947e+01,3.188016176214967690e+00,2.447940992450779341e+00,1.423221507238825456e+00,3.724570684444005408e+00,1.679401378541814038e+00,1.081648345501506903e+00,2.704120863753768145e+00
1.755555555555555688e-02,3.586702930265499845e+01,3.206467018354441034e+00,2.440320031667981393e+00,1.390414901764315925e+00,3.688855861823694404e+00,1.674173044981522196e+00,9.080260582950625547e-01,2.674420499822178332e+00
1.766666666666666732e-02,3.598238833242162826e+01,3.224836690169862408e+00,2.630787826191204548e+00,1.370555593322192012e+00,3.649157307297477004e+00,1.697282468510453501e+00,9.335053576807491593e-01,2.715651949616725958e+00
1.777777777777777776e-02,3.609740467726716417e+01,3.243126201473221837e+00,2.594500961178576759e+00,1.346602401046489650e+00,3.609740467726715973e+00,1.720266941651013237e+00,9.588373117399091594e-01,2.735506448199152008e+00
1.788888888888888820e-02,3.621208161127393055e+01,3.261336542630260737e+00,2.558462287753049402e+00,1.322809347678911784e+00,3.570601214776233601e+00,1.743128152095484218e+00,9.840239568280960691e-01,2.811497019508845341e+00
1.799999999999999864e-02,3.632642235760992122e+01,3.279468685062007172e+00,2.522668219278466850e+00,1.513600931567080199e+00,3.531735506989853945e+00,1.765867753494926973e+00,1.009067287711386873e+00,2.774935041206313624e+00
1.811111111111111255e-02,3.644043008962875518e+01,3.297523581730209763e+00,2.543005474046178715e+00,1.481091100268653760e+00,3.540646083095063901e+00,1.732597136163330775e+00,1.019996701128412342e+00,2.738621279742038617e+00
1.822222222222222299e-02,3.655410793193925656e+01,3.315502167607295103e+00,2.563245373276228367e+00,1.465507680807930813e+00,3.549537614732515500e+00,1.699543127933151654e+00,9.472863336020845848e-01,2.702552187041241005e+00
1.833333333333333343e-02,3.666745896144568917e+01,3.333405360131426409e+00,2.583389154101855212e+00,1.441697818256842289e+00,3.583410762141283179e+00,1.666702680065713649e+00,9.166864740361425623e-01,2.666724288105141394e+00
1.844444444444444386e-02,3.678048620835974702e+01,3.351234059647235863e+00,2.617286104435238236e+00,1.418042841768087259e+00,3.600499402926782722e+00,1.634072805943694195e+00,8.862767761050546200e-01,2.631134179061880296e+00
1.855555555555555430e-02,3.689319265718498286e+01,3.368989149832759988e+00,2.595778525280979743e+00,1.413870856323256486e+00,3.613378936521447926e+00,1.629265244591252548e+00,1.104586606502544921e+00,2.623393190443542355e+00
1.866666666666666821e-02,3.700558124767481161e+01,3.386671498113095424e+00,2.478052315692509389e+00,1.429010168716013496e+00,3.634476729682346363e+00,1.652034877128339074e+00,1.073822670133421253e+00,2.808459291118178047e+00
1.877777777777777865e-02,3.711765487576485611e+01,3.404281956061272929e+00,2.470849806818666394e+00,1.537417657576059860e+00,3.651366936743139835e+00,1.674687091288206586e+00,1.043247696212326492e+00,2.772842560985393057e+00
1.888888888888888909e-02,3.722941639448048790e+01,3.421821359786809680e+00,2.491085949924797482e+00,1.505601398306196215e+00,3.668192497691459941e+00,1.751972536210846476e+00,1.012859122496895470e+00,2.737457087829447744e+00
1.899999999999999953e-02,3.734086861482035857e+01,3.439290530312401284e+00,2.456636093080286631e+00,1.510831197244376423e+00,3.684954139620429725e+00,1.719645265156200642e+00,9.826544372321146525e-01,2.702299702388315072e+00
1.911111111111110997e-02,3.745201430661663977e+01,3.456690273939181157e+00,2.476841062428862372e+00,1.687518086489994129e+00,3.693487166720841763e+00,1.741954153796122728e+00,1.007067245163383529e+00,2.769434924199304593e+00
1.922222222222222388e-02,3.756285619937285247e+01,3.474021382600957608e+00,2.496952868744438003e+00,1.655588315145769096e+00,3.702004035834145057e+00,1.764151483352048633e+00,1.031350097959659040e+00,2.876923957466418269e+00
1.933333333333333431e-02,3.767339698307987561e+01,3.491284634207832749e+00,2.557568976222017287e+00,1.554839552211162657e+00,3.710504832169719158e+00,1.786238650059821298e+00,1.055504656853530676e+00,2.841743306913353084e+00
1.944444444444444475e-02,3.778363930901082313e+01,3.508480792979576712e+00,2.550395653358230597e+00,1.569370447013556769e+00,3.718989640558350018e+00,1.808217024074089352e+00,1.079532551686023245e+00,2.806784634383661992e+00
1.955555555555555519e-02,3.789358579049559950e+01,3.525610609769120884e+00,2.543283989489938612e+00,1.587870427300596354e+00,3.740915074487847214e+00,1.803174892019322240e+00,1.076522323593625430e+00,2.772044983253584505e+00
1.966666666666666563e-02,3.800323900367555296e+01,3.542674822376533861e+00,2.576490779910206363e+00,1.610306737443878866e+00,3.703705496120923257e+00,1.771337411188267819e+00,1.046699379338522196e+00,2.737521453654595316e+00
1.977777777777777607e-02,3.811260148823896543e+01,3.559674155853778998e+00,2.596153331712906631e+00,1.518883521388737501e+00,3.666732025202766199e+00,1.739690376921020798e+00,1.017049758815366411e+00,2.703211201061893831e+00
1.988888888888888998e-02,3.822167574813806112e+01,3.576609322800628821e+00,2.615729206227325410e+00,1.496036959275934608e+00,3.629991551499145430e+00,1.708231318352539052e+00,9.875712309225616048e-01,2.669111434925842019e+00
2.000000000000000042e-02,3.833046425228786802e+01,3.593481023651987627e+00,2.635219417344790926e+00,1.473327219697315060e+00,3.593481023651987627e+00,1.676957811037594226e+00,9.582616063071967005e-01,2.695110767738990720e+00
2.011111111111111086e-02,3.843896943524767806e+01,3.610289946956964258e+00,2.508620588142890462e+00,1.487917290639249046e+00,3.602326072073970487e+00,1.698959975038571324e+00,9.822112355691741126e-01,2.840448708267611977e+00
2.022222222222222129e-02,3.854719369788556804e+01,3.627036769649947257e+00,2.501861129430073216e+00,1.502440413705361300e+00,3.611151937082136776e+00,1.720856861512748637e+00,1.006039395961298988e+00,2.806320420313098030e+00
2.033333333333333173e-02,3.865513940802650694e+01,3.643722157313973753e+00,2.534763239870590823e+00,1.516897376360056393e+00,3.643722157313973753e+00,1.821861078656987321e+00,1.029747566197427133e+00,2.772397293608458657e+00
2.044444444444444564e-02,3.876280890108449739e+01,3.660346764436647859e+00,2.501675846197709330e+00,1.531288952172597639e+00,3.682730179902627743e+00,1.790673237278360697e+00,1.053337198399034946e+00,2.738676715837492281e+00
2.055555555555555608e-02,3.887020448067934808e+01,3.676911234658856387e+00,2.495046909232795151e+00,1.527231344967232785e+00,3.855504066056572032e+00,1.772796488139091853e+00,1.050546067045388110e+00,2.731419774318007310e+00
2.066666666666666652e-02,3.897732841923824765e+01,3.693416201016526568e+00,2.514666349628273512e+00,1.504870643605670466e+00,3.827007850840528747e+00,1.807416438795321323e+00,1.021583204536486766e+00,2.750416319905923945e+00
2.077777777777777696e-02,3.908418295858310643e+01,3.709862286175668267e+00,2.586453284023881416e+00,1.482638624932882232e+00,3.814365449166533306e+00,1.828805352340117762e+00,9.666542576654915120e-01,2.795459610005609274e+00
2.088888888888888740e-02,3.919077031050345994e+01,3.726250102660900954e+00,2.579711609534469652e+00,1.460533694084919620e+00,3.778365488712102316e+00,1.850096204817650358e+00,9.641346419472260898e-01,2.801202000252075663e+00
2.100000000000000130e-02,3.929709265731590762e+01,3.742580253077705255e+00,2.573023923990922501e+00,1.637378860721496077e+00,3.742580253077705255e+00,1.871290126538852627e+00,9.356450632694263136e-01,2.806935189808279052e+00
2.111111111111111174e-02,3.940315215240997304e+01,3.758853330328582931e+00,2.566389515189860138e+00,1.452991235620117783e+00,3.913095932504134122e+00,1.840541975540202824e+00,9.591556773941900538e-01,2.786736089726363552e+00
2.122222222222222218e-02,3.950895092078136628e+01,3.775069917823350441e+00,2.611520970549030096e+00,1.467364505729281898e+00,3.884960651732591419e+00,1.809965029093387523e+00,9.825524443649814588e-01,2.740804186912843665e+00
2.133333333333333262e-02,3.961449105955239247e+01,3.791230589683725061e+00,2.630649796923401063e+00,1.481674812090680415e+00,3.988529324452978919e+00,1.779557215565830575e+00,1.005836687058947243e+00,2.708021849774089773e+00
2.144444444444444306e-02,3.971977463848037360e+01,3.807335910942418966e+00,2.649699992074791677e+00,1.517789315848667497e+00,4.004134017149914015e+00,1.749316499622193044e+00,1.029009705660113072e+00,2.675425234716295009e+00
2.155555555555555697e-02,3.982480370045401941e+01,3.823386437736886911e+00,2.540370854603703599e+00,1.522939497179089496e+00,4.019687821956262397e+00,1.744901193061129341e+00,1.026412466506547272e+00,2.668672412917021397e+00
2.166666666666666741e-02,3.992958026197852917e+01,3.839382717497934916e+00,2.533992593548637373e+00,1.689328395699092100e+00,4.035191236090328815e+00,1.766116050049049813e+00,9.982395065494638065e-01,2.687567902248554130e+00
2.177777777777777785e-02,4.003410631364932470e+01,3.855325289133320510e+00,2.578727511274605977e+00,1.659577111216330891e+00,4.050644749145702939e+00,1.787236889002201234e+00,9.702143111726244662e-01,2.808515111289174637e+00
2.188888888888888828e-02,4.013838382061491927e+01,3.871214683206514628e+00,2.635991577051804313e+00,1.629985129771164054e+00,4.066048843249473244e+00,1.808264753339885234e+00,9.423351531489541077e-01,2.776068424141513891e+00
2.199999999999999872e-02,4.024241472302932010e+01,3.887051422110786358e+00,2.743801003842908148e+00,1.600550585575029716e+00,4.081403993216325077e+00,1.829200669228605358e+00,9.146003346143026791e-01,2.743801003842908148e+00
2.211111111111111263e-02,4.034620093649404993e+01,3.902836020238746428e+00,2.711710741334713237e+00,1.571271644511703203e+00,4.096710666698656134e+00,1.799359463876305298e+00,9.376943684989195171e-01,2.806747332736630796e+00
2.222222222222222307e-02,4.044974435249026357e+01,3.918568984147494216e+00,2.679795563352480148e+00,1.542146503438691418e+00,4.130930141998067739e+00,1.769676315421449209e+00,9.606814283716436087e-01,2.812521287009088766e+00
